"species","longitude","latitude","BIO_2","BIO_5","BIO_6","BIO_12","BIO_14","BIO_15","SR_RANGE","SR_HINGHQ","Cation_Exchange_Capacity","Organic_Carbon","pH"
"Spirodela polyrhiza",-93.7500000000003,36.5833333333334,12.9063129425049,31.757999420166,-5.18375015258789,1125,52,22.5379295349121,16568,22331,24,73,58
"Spirodela polyrhiza",-88.0833333333337,31.75,14.0148954391479,33.5224990844727,1.63349997997284,1530,78,20.9276580810547,13987,22378.333984375,25,35,52
"Spirodela polyrhiza",-2.75000000000034,56.75,7.74633359909058,18.6445007324219,-1.1747499704361,741,47,16.6466083526611,15607,16225,30,154,58
"Spirodela polyrhiza",30.4166666666663,9.4166666666667,12.2975616455078,35.7044982910156,18.6872501373291,728,0,106.613754272461,4587,19486.333984375,15,97,66
"Spirodela polyrhiza",-87.916666666667,32.5833333333334,13.3812294006348,33.3055000305176,0.847000002861023,1410,84,20.4867610931396,14396,22366.666015625,30,48,54
"Spirodela polyrhiza",-86.7500000000003,32.25,12.7916669845581,33.1665000915527,2.20324993133545,1367,67,21.912410736084,13745,22126,25,45,55
"Spirodela polyrhiza",-87.5833333333337,32.25,13.5334796905518,33.1860008239746,1.1157500743866,1409,71,22.8319816589355,14036,22270,31,41,52
"Spirodela polyrhiza",-87.416666666667,31.9166666666667,13.6224584579468,33.4389991760254,1.75999999046326,1432,66,22.7953071594238,13735,22284.333984375,25,44,52
"Spirodela polyrhiza",-87.5833333333337,34.9166666666667,12.9697914123535,31.9584999084473,-2.02300000190735,1446,85,17.7410907745361,15341,21869.333984375,20,71,54
"Spirodela polyrhiza",-85.0833333333337,31.25,12.8704996109009,33.2442512512207,3.31649994850159,1390,68,22.5182075500488,13411,22000.666015625,18,93,54
"Spirodela polyrhiza",-85.5833333333337,34.25,13.0841875076294,32.048999786377,-1.14549994468689,1423,83,19.1372184753418,14651,21871,24,66,54
"Spirodela polyrhiza",-119.083333333334,41.9166666666667,14.173978805542,28.7847499847412,-6.61574983596802,258,11,24.7456188201904,21750,25909.333984375,21,5,77
"Spirodela polyrhiza",32.2499999999997,30.25,12.7710838317871,34.8127517700195,7.4539999961853,26,0,71.0393371582031,15175,26266.333984375,10,0,80
"Spirodela polyrhiza",11.583333333333,49.75,8.37181282043457,21.9467506408691,-4.15724992752075,902,60,14.5859689712524,15926,17967,37,160,54
"Spirodela polyrhiza",-96.7500000000003,39.4166666666667,12.9578542709351,32.6232490539551,-8.99724960327148,830,16,55.4533462524414,17123,22673,27,43,66
"Spirodela polyrhiza",-97.0833333333337,38.25,12.9786252975464,33.3479995727539,-7.52075004577637,835,20,48.6616973876953,17168,23008,27,54,64
"Spirodela polyrhiza",-121.75,36.9166666666667,12.4981698989868,24.7385005950928,3.94341087341309,576,2,91.7934341430664,18635,24750.666015625,24,66,66
"Spirodela polyrhiza",-84.916666666667,38.0833333333334,12.1792917251587,30.4092502593994,-5.24674987792969,1167,72,15.6667575836182,16190,21015,23,81,58
"Spirodela polyrhiza",-97.5833333333337,37.25,12.9827079772949,34.5769996643066,-6.04174995422363,784,22,43.5046195983887,17005,23220.666015625,19,60,62
"Spirodela polyrhiza",-98.5833333333337,37.9166666666667,13.7250833511353,34.0690002441406,-7.08199977874756,662,13,50.2192687988281,17442,23727.333984375,15,23,64
"Spirodela polyrhiza",-99.7500000000003,37.4166666666667,14.7317495346069,33.9747505187988,-7.67799997329712,607,12,55.688232421875,17423,24398,15,18,67
"Spirodela polyrhiza",-115.25,37.4166666666667,17.410083770752,34.5735015869141,-5.39025020599365,210,7,25.9234142303467,20045,27688,12,3,80
"Spirodela polyrhiza",-98.0833333333337,38.4166666666667,13.4050207138062,33.6520004272461,-7.80975008010864,707,14,51.177318572998,17319,23385,18,35,65
"Spirodela polyrhiza",-100.583333333334,39.0833333333334,15.5140419006348,33.1909980773926,-9.25100040435791,515,9,65.474723815918,17770,24086.666015625,18,11,69
"Spirodela polyrhiza",-94.2500000000003,47.9166666666667,12.6175212860107,25.4079990386963,-22.2942504882812,662,14,57.8757438659668,17839,20298,33,116,59
"Spirodela polyrhiza",-100.416666666667,37.25,15.6104793548584,34.2257499694824,-7.64475011825562,522,11,57.6717109680176,17446,24673.333984375,15,15,70
"Spirodela polyrhiza",-101.75,39.0833333333334,16.0692291259766,33.1302490234375,-8.84850025177002,461,10,67.7772521972656,17803,24433.333984375,17,17,72
"Spirodela polyrhiza",-95.7500000000003,39.25,12.2819585800171,32.0587501525879,-8.5004997253418,908,23,50.0228500366211,17042,22324,32,41,64
"Spirodela polyrhiza",-94.7500000000003,37.0833333333334,12.5853748321533,32.8699989318848,-5.33300018310547,1113,41,31.5183963775635,16809,22445.333984375,21,77,60
"Spirodela polyrhiza",-98.0833333333337,37.25,13.4857292175293,34.9459991455078,-6.2042498588562,747,19,45.0529823303223,16915,23411,13,43,62
"Spirodela polyrhiza",-101.25,38.9166666666667,16.3657703399658,33.869499206543,-9.16800022125244,464,9,66.5377197265625,17711,24361.666015625,19,16,74
"Spirodela polyrhiza",-80.7500000000003,48.75,12.7373542785645,23.8759994506836,-25.3277492523193,811,38,29.7940368652344,17944,20240.666015625,55,267,52
"Spirodela polyrhiza",-96.7500000000003,37.9166666666667,12.8225412368774,32.8235015869141,-7.44799995422363,859,21,47.411922454834,17251,23065.666015625,27,68,64
"Spirodela polyrhiza",-96.5833333333337,38.75,12.6726455688477,32.3207511901855,-8.61549949645996,860,19,50.0953636169434,17235,22740.333984375,30,50,65
"Spirodela polyrhiza",-95.7500000000003,38.75,12.2082080841064,32.0839996337891,-8.06825065612793,923,24,47.9353103637695,17152,22499,32,48,64
"Spirodela polyrhiza",-96.2500000000003,37.75,13.131854057312,33.0112495422363,-7.11800003051758,903,24,45.2035484313965,17188,22851,30,69,64
"Spirodela polyrhiza",-95.2500000000003,38.0833333333334,12.2057914733887,32.2022514343262,-7.04974985122681,1016,33,41.6482887268066,16996,22441.666015625,31,64,63
"Spirodela polyrhiza",-99.416666666667,37.9166666666667,14.5562715530396,33.929500579834,-8.00825023651123,608,12,53.9121322631836,17446,24098,14,21,67
"Spirodela polyrhiza",174.75,-36.9166666666666,7.86040878295898,24.0807552337646,6.92075490951538,1351,88,15.1492929458618,16902,22685.333984375,29,135,55
"Spirodela polyrhiza",-90.916666666667,37.5833333333334,12.8404788970947,31.1112499237061,-6.73724985122681,1096,57,19.2542533874512,16505,22052.333984375,21,62,53
"Spirodela polyrhiza",-97.7500000000003,37.5833333333334,13.0240001678467,34.5789985656738,-6.30350017547607,755,18,47.1558609008789,16930,23250.666015625,17,43,63
"Spirodela polyrhiza",-100.416666666667,37.75,15.5063953399658,33.6137504577637,-8.52775001525879,542,12,61.2365531921387,17615,24635.333984375,14,24,72
"Spirodela polyrhiza",-99.0833333333337,37.4166666666667,14.4343128204346,34.3687515258789,-6.92325019836426,634,14,51.3069839477539,17429,24108.333984375,14,33,69
"Spirodela polyrhiza",32.9166666666663,-27.0833333333333,9.66616153717041,30.2848491668701,13.2727270126343,820,27,51.6430854797363,9761,21256.333984375,16,31,60
"Spirodela polyrhiza",-95.0833333333337,38.5833333333334,12.1279373168945,32.1790008544922,-7.45774984359741,996,31,42.8421096801758,16990,22331.666015625,31,56,63
"Spirodela polyrhiza",-71.2500000000003,46.75,10.1852655410767,25.9765357971191,-17.0452518463135,1221,68,17.6657028198242,16550,19694.666015625,36,165,55
"Spirodela polyrhiza",38.583333333333,55.4166666666667,8.52666664123535,24.9405002593994,-12.8142499923706,616,27,34.8105888366699,19088,19218.333984375,44,170,58
"Spirodela polyrhiza",25.2499999999997,61.75,7.64272928237915,21.2310009002686,-11.7607498168945,631,29,34.8459167480469,19062,18682,48,229,45
"Spirodela polyrhiza",37.4166666666663,-3.74999999999996,10.8247289657593,31.9907493591309,16.1277503967285,519,5,83.4859237670898,5474,18963.333984375,15,9,75
"Spirodela polyrhiza",101.25,14.5833333333334,10.2791881561279,33.0027503967285,15.2497501373291,1159,3,77.5695114135742,4804,20773.333984375,21,51,59
"Spirodela polyrhiza",-97.0833333333337,46.5833333333334,12.425895690918,28.2642498016357,-19.2737503051758,502,10,61.7912368774414,18584,21087,30,47,72
"Spirodela polyrhiza",-97.7500000000003,48.75,11.8015413284302,26.5970001220703,-21.3675003051758,497,14,62.0459938049316,18539,20840.666015625,34,49,72
"Spirodela polyrhiza",-96.2500000000003,40.25,12.7846870422363,31.8489990234375,-10.0834999084473,808,19,49.5574493408203,17045,22176.333984375,28,28,64
"Spirodela polyrhiza",-109.916666666667,34.0833333333334,15.8875417709351,27.6667499542236,-6.76525020599365,607,15,45.0754623413086,17840,26461.333984375,29,75,63
"Spirodela polyrhiza",-98.2500000000003,37.5833333333334,13.6222705841064,34.4855003356934,-6.62199974060059,720,15,48.1663970947266,17217,23575,13,44,65
"Spirodela polyrhiza",-86.416666666667,46.5833333333334,9.10249996185303,22.7245006561279,-11.3427495956421,838,43,23.3365364074707,18271,20743.333984375,46,226,48
"Spirodela polyrhiza",-122.916666666667,44.0833333333334,11.8606042861938,27.4392509460449,0.883750021457672,1430,18,63.6412620544434,20560,22605.333984375,39,162,56
"Spirodela polyrhiza",21.583333333333,59.75,3.88166666030884,18.2733345031738,-3.60666656494141,591,29,30.8311786651611,20900,20216.666015625,71,185,55
"Spirodela polyrhiza",151.583333333333,-25.5833333333333,13.7635202407837,32.3494987487793,6.63549995422363,735,26,48.7547836303711,12522,24164,21,6,68
"Spirodela polyrhiza",152.583333333333,-27.5833333333333,13.1235828399658,30.5750007629395,6.08650016784668,898,28,49.2726745605469,12871,23545.666015625,19,11,62
"Spirodela polyrhiza",147.75,-36.5833333333333,10.0624580383301,23.1105003356934,-0.284500002861023,1150,56,24.037525177002,19267,24992.666015625,35,76,54
"Spirodela polyrhiza",135.75,-16.0833333333333,13.6404581069946,37.452751159668,13.3712501525879,798,2,117.793235778809,6884,24277,13,10,68
"Spirodela polyrhiza",146.25,-37.5833333333333,9.02570819854736,22.21875,0.545499980449677,1375,55,32.2444305419922,18654,23989.333984375,37,105,52
"Spirodela polyrhiza",37.7499999999997,54.9166666666667,7.9685206413269,22.9327507019043,-11.5314998626709,594,27,36.0364379882812,18974,19222.666015625,46,200,53
"Spirodela polyrhiza",46.4166666666663,51.75,8.63277053833008,26.4802494049072,-14.3199996948242,453,26,18.9996738433838,19453,20641.666015625,40,152,66
"Spirodela polyrhiza",-83.7500000000003,44.5833333333334,11.9386043548584,26.6415004730225,-12.8082494735718,724,31,28.7936248779297,17523,20496.333984375,27,150,54
"Spirodela polyrhiza",-114.083333333334,47.4166666666667,13.0336875915527,28.0804996490479,-7.78749990463257,451,26,28.8071517944336,21192,22702.333984375,29,85,68
"Spirodela polyrhiza",-85.0833333333337,45.25,10.8478126525879,26.2574996948242,-11.5517501831055,812,34,26.8267021179199,18250,20721,28,126,58
"Spirodela polyrhiza",0.0833333333330017,6.25000000000004,8.30618667602539,33.4404983520508,21.8745002746582,1211,22,52.4055671691895,5198,18168.666015625,12,16,60
"Spirodela polyrhiza",-70.0833333333337,41.5833333333334,7.6152777671814,24.7277774810791,-4.88333320617676,1101,75,11.262261390686,15617,20192.666015625,38,213,54
"Spirodela polyrhiza",32.583333333333,-27.9166666666666,9.17838668823242,29.6223735809326,12.6808223724365,943,36,43.6513252258301,9996,21162.333984375,24,37,62
"Spirodela polyrhiza",115.75,39.75,11.4779167175293,28.0572490692139,-11.9659996032715,537,3,130.739974975586,14430,21501,25,109,70
"Spirodela polyrhiza",14.9166666666663,13.0833333333334,13.7962493896484,38.7179985046387,13.535249710083,293,0,149.493682861328,4156,23324,20,113,68
"Spirodela polyrhiza",-98.916666666667,42.9166666666667,13.5995416641235,31.3460006713867,-12.558500289917,599,10,60.0718116760254,18026,22226.333984375,25,20,67
"Spirodela polyrhiza",-97.0833333333337,44.4166666666667,12.3627290725708,28.4572505950928,-16.9032497406006,596,12,58.7140274047852,18417,21527,31,42,68
"Spirodela polyrhiza",-100.75,42.5833333333334,14.5133123397827,30.6564998626709,-12.076000213623,517,8,68.6037750244141,18194,22750.666015625,16,13,66
"Spirodela polyrhiza",-102.083333333334,42.0833333333334,15.2377500534058,30.3780002593994,-12.3792495727539,437,9,67.5300903320312,18127,23091.333984375,17,12,71
"Spirodela polyrhiza",-98.2500000000003,36.75,13.9372911453247,35.4327507019043,-5.89750003814697,771,23,41.8392333984375,17455,23718.333984375,16,69,69
"Spirodela polyrhiza",-112.583333333334,37.0833333333334,16.8969573974609,32.580249786377,-6.22725009918213,379,11,32.4391441345215,19807,26824,10,6,74
"Spirodela polyrhiza",-101.583333333334,40.0833333333334,16.407958984375,32.6102485656738,-11.1040000915527,493,11,66.0270614624023,17994,23904.666015625,17,22,71
"Spirodela polyrhiza",27.9166666666663,62.4166666666667,7.68858337402344,21.2385005950928,-13.1304998397827,626,32,30.8834209442139,19137,18669.333984375,43,236,46
"Spirodela polyrhiza",-82.5833333333337,27.4166666666667,10.8004503250122,33.0231666564941,10.8745174407959,1283,38,60.2303085327148,11996,21953,18,140,57
